date,soxx,igv,source,fetched_at
2026-04-21,420.70001220703125,86.68000030517578,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-22,431.7699890136719,88.73999786376953,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-23,441.0,83.56999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-24,461.6000061035156,85.19999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-27,455.4100036621094,85.43000030517578,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-28,438.7099914550781,85.0,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-29,449.989990234375,84.5,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-04-30,461.44000244140625,83.91000366210938,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-01,465.75,86.62999725341797,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-04,462.05999755859375,88.44000244140625,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-05,482.7300109863281,88.2699966430664,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-06,506.8699951171875,87.81999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-07,492.3599853515625,90.8499984741211,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-08,520.2999877929688,91.1500015258789,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-11,532.760009765625,90.69000244140625,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-12,515.989990234375,89.44000244140625,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-13,528.2899780273438,88.5999984741211,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-14,530.030029296875,90.63999938964844,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-15,508.5199890136719,91.77999877929688,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-18,495.8699951171875,92.87000274658203,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-19,496.739990234375,91.94999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-20,520.3099975585938,93.31999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-21,524.7100219726562,92.4800033569336,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-22,537.3300170898438,94.01000213623047,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-26,570.0900268554688,94.05000305175781,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-27,563.97998046875,93.05000305175781,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-28,569.469970703125,95.68000030517578,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-05-29,569.0800170898438,101.66000366210938,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-01,571.9299926757812,107.69999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-02,605.02001953125,104.7300033569336,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-03,615.6799926757812,100.19999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-04,602.719970703125,100.05999755859375,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-05,539.77001953125,95.8499984741211,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-08,571.4500122070312,95.6500015258789,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-09,562.1400146484375,92.94999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-10,541.510009765625,91.58000183105469,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-11,586.9299926757812,90.91999816894531,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-12,596.25,90.69999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-15,628.4500122070312,92.68000030517578,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-16,591.239990234375,91.37000274658203,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-17,599.72998046875,89.16000366210938,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-18,639.4500122070312,89.08999633789062,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-22,655.010009765625,87.30999755859375,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-23,603.3900146484375,87.31999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-24,601.5,86.16999816894531,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-25,625.2000122070312,84.76000213623047,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-26,589.9400024414062,88.19999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-29,614.3499755859375,89.88999938964844,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-06-30,640.760009765625,90.5999984741211,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-01,599.7000122070312,93.33999633789062,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-02,566.3200073242188,93.56999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-06,581.510009765625,94.79000091552734,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-07,551.6900024414062,94.12999725341797,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-08,562.030029296875,92.4800033569336,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-09,581.7000122070312,93.87999725341797,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-10,581.3400268554688,92.41000366210938,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-13,553.6099853515625,92.69999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-14,567.9199829101562,93.62999725341797,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-15,555.27001953125,93.94000244140625,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-16,530.5,93.69999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-17,521.8099975585938,92.80000305175781,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-20,524.1400146484375,92.9800033569336,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-21,552.6900024414062,91.81999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-22,555.52001953125,89.0199966430664,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-23,551.239990234375,87.0999984741211,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-24,527.010009765625,87.9800033569336,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-27,516.22998046875,90.91000366210938,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-28,491.4599914550781,91.77999877929688,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-29,465.0,92.37000274658203,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-30,504.5299987792969,93.30999755859375,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-07-31,504.8900146484375,94.58000183105469,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-03,507.67999267578125,97.41999816894531,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-04,542.2100219726562,102.0,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-05,530.7000122070312,101.30999755859375,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-06,532.52001953125,99.41999816894531,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-07,543.27001953125,102.69000244140625,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-10,529.3900146484375,105.01000213623047,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-11,534.2000122070312,103.91999816894531,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-12,546.6099853515625,103.08000183105469,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-13,550.739990234375,106.27999877929688,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-14,550.4199829101562,104.08000183105469,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-17,559.1199951171875,101.98999786376953,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-18,531.3900146484375,101.95999908447266,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-19,519.6699829101562,102.80999755859375,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-20,522.3499755859375,101.91000366210938,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-21,520.0499877929688,103.37000274658203,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-24,506.17999267578125,102.44999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-25,514.0599975585938,101.8499984741211,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-26,515.4000244140625,102.38999938964844,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-27,525.4299926757812,110.31999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-28,508.6199951171875,109.5,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-08-31,511.0400085449219,109.9800033569336,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-09-01,500.30999755859375,106.18000030517578,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-09-02,501.44000244140625,103.41999816894531,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-09-03,502.20001220703125,106.94999694824219,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
2026-09-04,519.8599853515625,104.56999969482422,Yahoo Finance daily close,2026-09-05T05:30:29.776306+00:00
